"Date","Price","Open","High","Low","Vol.","Change %"
"02/20/2020","1.0005","1.0004","1.0015","0.9985","2.83M","0.01%"
"02/19/2020","1.0004","1.0022","1.0035","1.0000","3.77M","-0.18%"
"02/18/2020","1.0022","1.0005","1.0035","1.0001","2.31M","0.17%"
"02/17/2020","1.0005","1.0006","1.0045","1.0002","2.75M","-0.01%"
"02/16/2020","1.0006","0.9995","1.0015","0.9990","2.31M","0.11%"
"02/15/2020","0.9995","1.0017","1.0040","0.9987","3.15M","-0.25%"
"02/14/2020","1.0020","1.0000","1.0031","0.9987","3.54M","0.20%"
"02/13/2020","1.0000","1.0021","1.0031","0.9986","2.39M","-0.21%"
"02/12/2020","1.0021","1.0040","1.0049","1.0008","3.80M","-0.19%"
"02/11/2020","1.0040","0.9998","1.0050","0.9987","5.14M","0.42%"
"02/10/2020","0.9998","1.0006","1.0020","0.9983","3.23M","-0.08%"
"02/09/2020","1.0006","1.0003","1.0023","0.9994","1.83M","-0.01%"
"02/08/2020","1.0007","0.9984","1.0045","0.9979","2.55M","0.23%"
"02/07/2020","0.9984","0.9981","0.9988","0.9962","2.15M","0.03%"
"02/06/2020","0.9981","0.9993","1.0008","0.9975","1.96M","-0.12%"
"02/05/2020","0.9993","0.9969","1.0015","0.9955","3.30M","0.24%"
"02/04/2020","0.9969","0.9986","0.9996","0.9960","2.44M","-0.17%"
"02/03/2020","0.9986","0.9987","1.0000","0.9975","2.35M","-0.01%"
"02/02/2020","0.9987","0.9990","1.0000","0.9979","1.10M","-0.03%"
"02/01/2020","0.9990","0.9983","0.9996","0.9982","682.50K","0.07%"
"01/31/2020","0.9983","0.9985","1.0004","0.9970","2.25M","-0.02%"
"01/30/2020","0.9985","0.9979","1.0008","0.9965","3.06M","0.06%"
"01/29/2020","0.9979","1.0004","1.0007","0.9973","1.45M","-0.25%"
"01/28/2020","1.0004","0.9976","1.0005","0.9973","2.79M","0.28%"
"01/27/2020","0.9976","0.9979","1.0000","0.9960","4.06M","-0.03%"
"01/26/2020","0.9979","0.9978","0.9983","0.9965","1.10M","0.01%"
"01/25/2020","0.9978","0.9982","0.9987","0.9970","1.04M","-0.04%"
"01/24/2020","0.9982","0.9971","0.9991","0.9970","1.88M","0.11%"
"01/23/2020","0.9971","0.9972","0.9985","0.9957","1.83M","-0.01%"
"01/22/2020","0.9972","0.9982","0.9999","0.9962","1.07M","-0.10%"
"01/21/2020","0.9982","0.9980","0.9991","0.9972","1.43M","0.02%"
"01/20/2020","0.9980","0.9991","0.9994","0.9976","1.13M","-0.11%"
"01/19/2020","0.9991","0.9994","0.9998","0.9966","1.58M","-0.03%"
"01/18/2020","0.9994","0.9983","1.0000","0.9979","1.30M","0.15%"
"01/17/2020","0.9979","0.9991","0.9992","0.9974","3.35M","-0.12%"
"01/16/2020","0.9991","0.9990","0.9998","0.9972","2.91M","0.01%"
"01/15/2020","0.9990","0.9998","1.0000","0.9945","2.96M","-0.08%"
"01/14/2020","0.9998","0.9998","1.0057","0.9989","4.41M","0.00%"
"01/13/2020","0.9998","0.9994","1.0000","0.9972","1.11M","0.04%"
"01/12/2020","0.9994","0.9994","1.0001","0.9982","722.33K","0.00%"
"01/11/2020","0.9994","0.9996","1.0010","0.9990","563.87K","-0.02%"
"01/10/2020","0.9996","0.9986","1.0006","0.9973","1.33M","0.10%"
"01/09/2020","0.9986","0.9993","1.0003","0.9984","1.72M","-0.07%"
"01/08/2020","0.9993","1.0005","1.0015","0.9989","1.73M","-0.12%"
"01/07/2020","1.0005","1.0004","1.0013","0.9985","1.60M","0.01%"
"01/06/2020","1.0004","0.9991","1.0004","0.9973","1.01M","0.13%"
"01/05/2020","0.9991","0.9979","0.9998","0.9979","806.22K","0.12%"
"01/04/2020","0.9979","0.9984","0.9994","0.9976","718.00K","-0.05%"
"01/03/2020","0.9984","0.9970","0.9995","0.9960","1.99M","0.14%"
"01/02/2020","0.9970","0.9970","0.9979","0.9952","862.22K","0.00%"
"01/01/2020","0.9970","0.9963","0.9978","0.9960","262.41K","0.07%"
"12/31/2019","0.9963","0.9966","0.9980","0.9960","782.20K","-0.03%"
"12/30/2019","0.9966","0.9988","0.9988","0.9964","2.01M","-0.21%"
"12/29/2019","0.9987","0.9979","0.9994","0.9974","974.55K","0.08%"
"12/28/2019","0.9979","0.9987","0.9995","0.9971","1.52M","-0.08%"
"12/27/2019","0.9987","0.9986","0.9988","0.9960","2.24M","0.01%"
"12/26/2019","0.9986","0.9986","0.9991","0.9971","1.26M","0.00%"
"12/25/2019","0.9986","0.9992","0.9997","0.9982","884.21K","-0.06%"
"12/24/2019","0.9992","0.9996","1.0001","0.9975","1.41M","-0.04%"
"12/23/2019","0.9996","1.0006","1.0015","0.9989","1.63M","-0.10%"
"12/22/2019","1.0006","1.0004","1.0009","0.9998","440.14K","0.02%"
"12/21/2019","1.0004","1.0003","1.0014","0.9999","1.33M","0.01%"
"12/20/2019","1.0003","0.9997","1.0008","0.9985","2.16M","0.06%"
"12/19/2019","0.9997","1.0011","1.0014","0.9970","2.19M","-0.14%"
"12/18/2019","1.0011","0.9987","1.0011","0.9970","2.69M","0.22%"
"12/17/2019","0.9989","0.9983","1.0008","0.9977","2.45M","0.06%"
"12/16/2019","0.9983","0.9993","0.9999","0.9975","3.22M","-0.10%"
"12/15/2019","0.9993","0.9996","0.9998","0.9988","486.84K","-0.03%"
"12/14/2019","0.9996","0.9993","1.0001","0.9989","773.87K","0.03%"
"12/13/2019","0.9993","0.9987","0.9999","0.9981","843.27K","0.06%"
"12/12/2019","0.9987","0.9991","1.0006","0.9981","3.04M","-0.04%"
"12/11/2019","0.9991","0.9996","0.9998","0.9975","3.63M","-0.05%"
"12/10/2019","0.9996","0.9992","1.0003","0.9981","3.14M","0.04%"
"12/09/2019","0.9992","1.0017","1.0026","0.9990","2.21M","-0.25%"
"12/08/2019","1.0017","1.0015","1.0027","1.0005","581.99K","0.02%"
"12/07/2019","1.0015","1.0014","1.0020","1.0009","423.98K","0.01%"
"12/06/2019","1.0014","1.0004","1.0018","0.9990","2.43M","0.10%"
"12/05/2019","1.0004","1.0000","1.0011","0.9994","2.57M","0.04%"
"12/04/2019","1.0000","1.0011","1.0020","0.9996","2.11M","-0.11%"
"12/03/2019","1.0011","1.0014","1.0019","0.9997","1.79M","-0.03%"
"12/02/2019","1.0014","1.0012","1.0014","0.9995","935.49K","0.02%"
"12/01/2019","1.0012","1.0010","1.0013","1.0000","701.73K","0.02%"
"11/30/2019","1.0010","1.0009","1.0015","1.0000","613.67K","0.01%"
"11/29/2019","1.0009","1.0014","1.0015","1.0000","1.18M","-0.05%"
"11/28/2019","1.0014","1.0007","1.0015","1.0000","1.85M","0.07%"
"11/27/2019","1.0007","1.0010","1.0019","0.9990","2.29M","-0.03%"
"11/26/2019","1.0010","1.0010","1.0010","0.9991","1.83M","0.00%"
"11/25/2019","1.0010","1.0008","1.0019","0.9990","2.90M","0.02%"
"11/24/2019","1.0008","1.0012","1.0019","1.0008","442.56K","-0.04%"
"11/23/2019","1.0012","1.0011","1.0019","1.0000","1.56M","0.01%"
"11/22/2019","1.0011","0.9984","1.0019","0.9975","2.93M","0.27%"
"11/21/2019","0.9984","0.9982","0.9995","0.9967","1.88M","0.02%"
"11/20/2019","0.9982","0.9985","0.9996","0.9975","1.85M","-0.06%"
"11/19/2019","0.9988","0.9980","0.9992","0.9974","1.28M","0.08%"
"11/18/2019","0.9980","0.9999","1.0000","0.9970","3.00M","-0.19%"
"11/17/2019","0.9999","0.9994","1.0000","0.9988","428.25K","0.05%"
"11/16/2019","0.9994","0.9990","1.0000","0.9980","724.88K","0.04%"
"11/15/2019","0.9990","0.9986","1.0000","0.9971","1.63M","0.04%"
"11/14/2019","0.9986","0.9980","0.9991","0.9965","2.19M","0.06%"
"11/13/2019","0.9980","0.9992","1.0000","0.9973","2.33M","-0.12%"
"11/12/2019","0.9992","0.9985","0.9998","0.9970","1.56M","0.07%"
"11/11/2019","0.9985","0.9998","1.0000","0.9980","619.85K","-0.13%"
"11/10/2019","0.9998","0.9995","1.0004","0.9992","563.33K","0.03%"
"11/09/2019","0.9995","0.9988","1.0002","0.9985","792.76K","0.07%"
"11/08/2019","0.9988","0.9992","0.9995","0.9970","3.63M","-0.04%"
"11/07/2019","0.9992","0.9998","1.0002","0.9984","1.61M","-0.06%"
"11/06/2019","0.9998","1.0010","1.0015","0.9995","1.05M","-0.12%"
"11/05/2019","1.0010","1.0017","1.0019","0.9999","2.23M","-0.07%"
"11/04/2019","1.0017","1.0008","1.0017","1.0000","2.84M","0.09%"
"11/03/2019","1.0008","1.0011","1.0014","1.0005","669.15K","-0.03%"
"11/02/2019","1.0011","1.0010","1.0013","1.0007","1.16M","0.01%"
"11/01/2019","1.0010","1.0007","1.0014","1.0000","1.68M","0.03%"
"10/31/2019","1.0007","1.0011","1.0022","1.0000","1.76M","-0.04%"
"10/30/2019","1.0011","1.0019","1.0029","1.0000","1.46M","-0.08%"
"10/29/2019","1.0019","1.0018","1.0029","1.0001","1.05M","0.01%"
"10/28/2019","1.0018","1.0025","1.0040","1.0005","1.82M","-0.07%"
"10/27/2019","1.0025","1.0031","1.0036","1.0015","2.52M","-0.06%"
"10/26/2019","1.0031","1.0009","1.0050","0.9992","3.81M","0.22%"
"10/25/2019","1.0009","1.0014","1.0030","1.0004","2.17M","-0.05%"
"10/24/2019","1.0014","1.0003","1.0024","0.9998","1.40M","0.11%"
"10/23/2019","1.0003","1.0007","1.0024","0.9990","1.97M","-0.04%"
"10/22/2019","1.0007","1.0017","1.0027","1.0003","1.64M","-0.10%"
"10/21/2019","1.0017","1.0013","1.0026","1.0007","1.51M","0.04%"
"10/20/2019","1.0013","1.0007","1.0017","1.0004","300.46K","0.06%"
"10/19/2019","1.0007","1.0008","1.0020","1.0003","1.00M","-0.01%"
"10/18/2019","1.0008","1.0004","1.0014","0.9995","1.16M","0.04%"
"10/17/2019","1.0004","1.0000","1.0015","0.9996","1.45M","0.04%"
"10/16/2019","1.0000","1.0003","1.0008","0.9988","1.67M","-0.03%"
"10/15/2019","1.0003","1.0005","1.0011","0.9999","1.13M","-0.02%"
"10/14/2019","1.0005","1.0001","1.0008","0.9994","1.98M","0.04%"
"10/13/2019","1.0001","1.0006","1.0019","1.0001","1.85M","-0.05%"
"10/12/2019","1.0006","1.0006","1.0013","0.9998","714.82K","0.00%"
"10/11/2019","1.0006","1.0030","1.0030","0.9990","2.91M","-0.24%"
"10/10/2019","1.0030","1.0015","1.0030","1.0012","3.09M","0.15%"
"10/09/2019","1.0015","1.0008","1.0023","0.9990","3.31M","0.07%"
"10/08/2019","1.0008","1.0020","1.0024","1.0001","1.22M","-0.12%"
"10/07/2019","1.0020","1.0010","1.0025","0.9996","1.78M","0.10%"
"10/06/2019","1.0010","1.0021","1.0028","1.0002","737.93K","-0.11%"
"10/05/2019","1.0021","1.0019","1.0031","1.0013","796.22K","0.02%"
"10/04/2019","1.0019","1.0022","1.0025","1.0002","1.14M","-0.03%"
"10/03/2019","1.0022","1.0023","1.0025","1.0006","1.28M","-0.01%"
"10/02/2019","1.0023","1.0027","1.0030","1.0006","883.27K","-0.04%"
"10/01/2019","1.0027","1.0022","1.0040","1.0004","2.33M","0.05%"
"09/30/2019","1.0022","1.0009","1.0033","0.9997","1.82M","0.13%"
"09/29/2019","1.0009","1.0013","1.0025","1.0002","1.13M","-0.04%"
"09/28/2019","1.0013","1.0020","1.0025","0.9990","994.49K","-0.07%"
"09/27/2019","1.0020","0.9999","1.0040","0.9990","3.07M","0.21%"
"09/26/2019","0.9999","1.0005","1.0008","0.9987","1.31M","-0.06%"
"09/25/2019","1.0005","1.0028","1.0030","0.9990","2.41M","-0.23%"
"09/24/2019","1.0028","0.9993","1.0090","0.9960","5.45M","0.35%"
"09/23/2019","0.9993","0.9999","1.0010","0.9981","1.90M","-0.06%"
"09/22/2019","0.9999","0.9998","1.0003","0.9986","675.55K","0.01%"
"09/21/2019","0.9998","1.0000","1.0007","0.9990","451.99K","-0.02%"
"09/20/2019","1.0000","1.0025","1.0040","0.9991","1.47M","-0.25%"
"09/19/2019","1.0025","1.0002","1.0040","0.9985","3.10M","0.23%"
"09/18/2019","1.0002","1.0006","1.0045","0.9995","1.92M","-0.04%"
"09/17/2019","1.0006","1.0017","1.0025","0.9997","1.89M","-0.11%"
"09/16/2019","1.0017","1.0010","1.0025","1.0006","3.72M","0.07%"
"09/15/2019","1.0010","1.0024","1.0029","1.0010","382.69K","-0.14%"
"09/14/2019","1.0024","1.0021","1.0027","1.0006","839.77K","0.03%"
"09/13/2019","1.0021","1.0014","1.0035","1.0002","3.20M","0.07%"
"09/12/2019","1.0014","1.0008","1.0025","1.0001","2.31M","0.06%"
"09/11/2019","1.0008","0.9991","1.0013","0.9989","1.31M","0.18%"
"09/10/2019","0.9990","1.0008","1.0009","0.9990","873.35K","-0.18%"
"09/09/2019","1.0008","1.0020","1.0021","0.9993","901.73K","-0.12%"
"09/08/2019","1.0020","1.0018","1.0040","1.0015","872.93K","0.02%"
"09/07/2019","1.0018","1.0009","1.0025","1.0004","326.48K","0.09%"
"09/06/2019","1.0009","1.0006","1.0031","0.9995","1.29M","0.03%"
"09/05/2019","1.0006","1.0014","1.0030","1.0004","782.39K","-0.08%"
"09/04/2019","1.0014","1.0016","1.0038","0.9999","1.89M","-0.02%"
"09/03/2019","1.0016","1.0027","1.0028","0.9999","1.22M","-0.10%"
"09/02/2019","1.0026","1.0024","1.0029","1.0002","1.97M","0.02%"
"09/01/2019","1.0024","1.0002","1.0027","1.0002","3.01M","0.22%"
"08/31/2019","1.0002","1.0001","1.0013","0.9995","2.72M","0.01%"
"08/30/2019","1.0001","0.9991","1.0008","0.9986","2.11M","0.10%"
"08/29/2019","0.9991","0.9997","1.0003","0.9981","3.74M","-0.06%"
"08/28/2019","0.9997","0.9987","1.0016","0.9961","2.83M","0.10%"
"08/27/2019","0.9987","0.9991","1.0001","0.9980","968.78K","-0.04%"
"08/26/2019","0.9991","0.9999","1.0030","0.9980","2.42M","-0.08%"
"08/25/2019","0.9999","1.0007","1.0018","0.9995","1.50M","-0.08%"
"08/24/2019","1.0007","1.0015","1.0017","0.9995","1.32M","-0.08%"
"08/23/2019","1.0015","1.0000","1.0028","1.0000","1.82M","0.15%"
"08/22/2019","1.0000","0.9981","1.0020","0.9980","1.99M","0.19%"
"08/21/2019","0.9981","1.0006","1.0006","0.9968","1.75M","-0.25%"
"08/20/2019","1.0006","1.0003","1.0036","0.9998","1.49M","0.03%"
"08/19/2019","1.0003","1.0005","1.0027","1.0002","1.12M","-0.02%"
"08/18/2019","1.0005","1.0004","1.0013","0.9998","330.36K","0.01%"
"08/17/2019","1.0004","1.0013","1.0017","0.9989","250.17K","-0.09%"
"08/16/2019","1.0013","0.9997","1.0050","0.9972","2.49M","0.16%"
"08/15/2019","0.9997","0.9969","1.0017","0.9949","2.17M","0.28%"
"08/14/2019","0.9969","0.9969","0.9984","0.9936","1.33M","0.00%"
"08/13/2019","0.9969","0.9986","0.9993","0.9955","1.35M","-0.17%"
"08/12/2019","0.9986","0.9989","0.9999","0.9970","1.35M","0.00%"
"08/11/2019","0.9986","0.9969","0.9990","0.9967","736.12K","0.17%"
"08/10/2019","0.9969","0.9987","1.0008","0.9955","1.74M","-0.18%"
"08/09/2019","0.9987","0.9990","1.0014","0.9960","3.00M","-0.03%"
"08/08/2019","0.9990","0.9988","1.0002","0.9965","2.20M","0.02%"
"08/07/2019","0.9988","0.9991","1.0005","0.9976","2.44M","-0.03%"
"08/06/2019","0.9991","1.0000","1.0025","0.9980","4.18M","-0.09%"
"08/05/2019","1.0000","1.0028","1.0030","0.9995","3.20M","-0.28%"
"08/04/2019","1.0028","1.0006","1.0030","1.0006","726.31K","0.22%"
"08/03/2019","1.0006","1.0006","1.0018","0.9997","1.29M","0.00%"
"08/02/2019","1.0006","1.0016","1.0021","0.9999","2.24M","-0.10%"
"08/01/2019","1.0016","1.0003","1.0026","0.9992","1.06M","0.13%"
"07/31/2019","1.0003","1.0008","1.0026","0.9991","996.03K","-0.05%"
"07/30/2019","1.0008","0.9977","1.0027","0.9976","1.47M","0.31%"
"07/29/2019","0.9977","0.9999","1.0000","0.9947","1.71M","-0.22%"
"07/28/2019","0.9999","0.9989","1.0000","0.9950","1.60M","0.10%"
"07/27/2019","0.9989","1.0012","1.0040","0.9964","2.94M","-0.23%"
"07/26/2019","1.0012","1.0000","1.0024","0.9991","2.13M","0.12%"
"07/25/2019","1.0000","1.0003","1.0029","0.9991","1.98M","-0.03%"
"07/24/2019","1.0003","1.0000","1.0009","0.9977","1.57M","0.03%"
"07/23/2019","1.0000","0.9985","1.0012","0.9980","1.29M","0.15%"
"07/22/2019","0.9985","1.0005","1.0030","0.9971","1.34M","-0.20%"
"07/21/2019","1.0005","1.0019","1.0024","0.9993","1.53M","-0.14%"
"07/20/2019","1.0019","1.0021","1.0036","1.0009","2.78M","-0.02%"
"07/19/2019","1.0021","1.0029","1.0045","0.9992","2.48M","-0.08%"
"07/18/2019","1.0029","1.0029","1.0045","0.9975","2.89M","0.00%"
"07/17/2019","1.0029","1.0002","1.0030","0.9971","2.47M","0.27%"
"07/16/2019","1.0002","1.0005","1.0030","0.9960","4.55M","-0.03%"
"07/15/2019","1.0005","1.0010","1.0050","0.9994","1.95M","-0.05%"
"07/14/2019","1.0010","1.0018","1.0019","0.9950","2.12M","-0.08%"
"07/13/2019","1.0018","1.0036","1.0045","0.9967","2.34M","-0.18%"
"07/12/2019","1.0036","1.0004","1.0040","0.9980","1.47M","0.32%"
"07/11/2019","1.0004","0.9989","1.0040","0.9985","2.98M","0.15%"
"07/10/2019","0.9989","1.0019","1.0035","0.9965","2.33M","-0.30%"
"07/09/2019","1.0019","1.0036","1.0067","0.9999","3.23M","-0.17%"
"07/08/2019","1.0036","1.0049","1.0075","1.0000","2.16M","-0.13%"
"07/07/2019","1.0049","0.9996","1.0058","0.9992","1.86M","0.53%"
"07/06/2019","0.9996","1.0014","1.0050","0.9996","2.02M","-0.18%"
"07/05/2019","1.0014","0.9990","1.0035","0.9970","1.89M","0.24%"
"07/04/2019","0.9990","1.0021","1.0046","0.9990","2.90M","-0.37%"
"07/03/2019","1.0027","0.9993","1.0046","0.9986","7.07M","0.34%"
"07/02/2019","0.9993","0.9968","1.0000","0.9910","4.44M","0.25%"
"07/01/2019","0.9968","0.9900","0.9980","0.9850","2.24M","0.69%"
"06/30/2019","0.9900","0.9967","0.9997","0.9870","2.57M","-0.67%"
"06/29/2019","0.9967","0.9960","0.9994","0.9754","2.79M","0.07%"
"06/28/2019","0.9960","0.9852","0.9998","0.9751","3.09M","1.10%"
"06/27/2019","0.9852","0.9900","0.9999","0.9730","6.67M","-0.48%"
"06/26/2019","0.9900","0.9950","0.9999","0.9900","7.28M","-0.50%"
"06/25/2019","0.9950","0.9964","0.9999","0.9921","2.19M","-0.14%"
"06/24/2019","0.9964","0.9922","1.0008","0.9910","1.55M","0.42%"
"06/23/2019","0.9922","0.9950","0.9976","0.9900","3.14M","-0.28%"
"06/22/2019","0.9950","1.0028","1.0042","0.9941","5.70M","-0.78%"
"06/21/2019","1.0028","1.0020","1.0030","1.0000","3.06M","0.08%"
"06/20/2019","1.0020","1.0022","1.0025","1.0013","3.13M","-0.02%"
"06/19/2019","1.0022","0.9997","1.0025","0.9993","2.17M","0.25%"
"06/18/2019","0.9997","1.0028","1.0030","0.9989","3.63M","-0.31%"
"06/17/2019","1.0028","1.0016","1.0044","1.0000","5.34M","0.17%"
"06/16/2019","1.0011","1.0043","1.0066","1.0000","3.85M","-0.32%"
"06/15/2019","1.0043","1.0047","1.0054","1.0034","2.06M","-0.04%"
"06/14/2019","1.0047","1.0021","1.0048","1.0014","5.93M","0.26%"
"06/13/2019","1.0021","1.0035","1.0037","1.0015","4.66M","-0.14%"
"06/12/2019","1.0035","1.0033","1.0070","1.0025","8.34M","0.02%"
"06/11/2019","1.0033","1.0039","1.0050","1.0020","4.77M","-0.06%"
"06/10/2019","1.0039","1.0016","1.0049","1.0011","2.29M","0.23%"
"06/09/2019","1.0016","1.0038","1.0040","1.0010","2.24M","-0.22%"
"06/08/2019","1.0038","1.0024","1.0041","1.0019","897.46K","0.14%"
"06/07/2019","1.0024","1.0024","1.0045","1.0013","2.89M","0.00%"
"06/06/2019","1.0024","1.0016","1.0041","1.0004","3.31M","0.08%"
"06/05/2019","1.0016","0.9980","1.0029","0.9976","3.96M","0.36%"
"06/04/2019","0.9980","0.9994","1.0006","0.9942","8.44M","-0.14%"
"06/03/2019","0.9994","1.0005","1.0023","0.9976","5.83M","-0.11%"
"06/02/2019","1.0005","1.0007","1.0034","1.0004","2.57M","-0.02%"
"06/01/2019","1.0007","1.0005","1.0021","0.9985","3.22M","0.02%"
"05/31/2019","1.0005","1.0009","1.0011","0.9961","3.35M","-0.04%"
"05/30/2019","1.0009","1.0016","1.0026","1.0000","6.14M","-0.12%"
"05/29/2019","1.0021","1.0012","1.0029","0.9983","4.53M","0.09%"
"05/28/2019","1.0012","1.0020","1.0044","1.0003","1.82M","-0.08%"
"05/27/2019","1.0020","1.0097","1.0110","1.0006","8.36M","-0.76%"
"05/26/2019","1.0097","1.0046","1.0152","1.0022","8.48M","0.51%"
"05/25/2019","1.0046","1.0033","1.0070","1.0005","3.97M","0.13%"
"05/24/2019","1.0033","1.0037","1.0070","1.0025","4.21M","-0.04%"
"05/23/2019","1.0037","1.0003","1.0041","1.0000","2.53M","0.34%"
"05/22/2019","1.0003","1.0044","1.0047","0.9993","3.53M","-0.41%"
"05/21/2019","1.0044","1.0060","1.0081","1.0030","4.31M","-0.16%"
"05/20/2019","1.0060","1.0053","1.0061","0.9990","4.36M","0.07%"
"05/19/2019","1.0053","1.0026","1.0082","1.0012","6.27M","0.27%"
"05/18/2019","1.0026","1.0015","1.0045","1.0001","2.10M","0.11%"
"05/17/2019","1.0015","1.0004","1.0045","0.9890","7.34M","0.11%"
"05/16/2019","1.0004","1.0039","1.0069","0.9959","5.45M","-0.35%"
"05/15/2019","1.0039","0.9986","1.0050","0.9980","4.04M","0.53%"
"05/14/2019","0.9986","1.0016","1.0046","0.9936","10.94M","-0.31%"
"05/13/2019","1.0017","1.0006","1.0079","0.9951","11.80M","0.11%"
"05/12/2019","1.0006","1.0039","1.0080","0.9967","12.14M","-0.33%"
"05/11/2019","1.0039","0.9945","1,000.0000","0.9945","6.50M","0.95%"
"05/10/2019","0.9945","0.9946","1.0025","0.9931","4.41M","-0.01%"
"05/09/2019","0.9946","0.9917","0.9970","0.9917","2.58M","0.29%"
"05/08/2019","0.9917","0.9852","0.9936","0.9830","1.60M","0.68%"
"05/07/2019","0.9850","0.9900","0.9941","0.9850","3.94M","-0.51%"
"05/06/2019","0.9900","0.9908","0.9920","0.9874","2.98M","-0.08%"
"05/05/2019","0.9908","0.9905","0.9930","0.9885","1.15M","0.03%"
"05/04/2019","0.9905","0.9830","0.9950","0.9813","3.08M","0.76%"
"05/03/2019","0.9830","0.9807","0.9940","0.9778","4.26M","0.23%"
"05/02/2019","0.9807","0.9865","0.9895","0.9800","2.52M","-0.59%"
"05/01/2019","0.9865","0.9896","0.9950","0.9856","3.70M","-0.31%"
"04/30/2019","0.9896","0.9835","0.9948","0.9832","5.60M","0.62%"
"04/29/2019","0.9835","0.9702","0.9885","0.9702","4.98M","1.37%"
"04/28/2019","0.9702","0.9760","0.9770","0.9701","3.79M","-0.59%"
"04/27/2019","0.9760","0.9708","0.9772","0.9600","2.36M","0.54%"
"04/26/2019","0.9708","0.9810","0.9813","0.9551","10.24M","-1.04%"
"04/25/2019","0.9810","1.0032","1.0034","0.9768","11.98M","-2.21%"
"04/24/2019","1.0032","1.0048","1.0060","1.0030","17.02M","-0.16%"
"04/23/2019","1.0048","1.0040","1.0054","1.0026","9.06M","0.08%"
"04/22/2019","1.0040","1.0042","1.0060","1.0030","7.78M","-0.02%"
"04/21/2019","1.0042","1.0031","1.0054","1.0028","2.82M","0.11%"
"04/20/2019","1.0031","1.0033","1.0050","1.0021","1.32M","-0.02%"
"04/19/2019","1.0033","1.0033","1.0055","1.0020","3.31M","0.00%"
"04/18/2019","1.0033","1.0026","1.0043","1.0020","2.81M","0.07%"
"04/17/2019","1.0026","1.0033","1.0052","1.0025","5.37M","-0.07%"
"04/16/2019","1.0033","1.0005","1.0056","1.0005","3.92M","0.28%"
"04/15/2019","1.0005","1.0035","1.0048","1.0005","5.49M","-0.30%"
"04/14/2019","1.0035","1.0032","1.0037","1.0021","1.31M","0.03%"
"04/13/2019","1.0032","1.0031","1.0041","1.0020","982.55K","0.01%"
"04/12/2019","1.0031","1.0040","1.0058","1.0025","11.80M","-0.09%"
"04/11/2019","1.0040","1.0021","1.0067","1.0015","12.35M","0.19%"
"04/10/2019","1.0021","1.0065","1.0068","1.0013","14.99M","-0.44%"
"04/09/2019","1.0065","1.0065","1.0100","1.0051","16.69M","0.00%"
"04/08/2019","1.0065","1.0030","1.0127","1.0001","10.30M","0.35%"
"04/07/2019","1.0030","1.0001","1.0055","1.0001","742.77K","0.29%"
"04/06/2019","1.0001","1.0055","1.0065","1.0001","1.48M","-0.54%"
"04/05/2019","1.0055","1.0020","1.0059","1.0000","3.43M","0.35%"
"04/04/2019","1.0020","1.0056","1.0083","1.0001","5.93M","-0.36%"
"04/03/2019","1.0056","1.0075","1.0170","1.0025","8.84M","-0.19%"
"04/02/2019","1.0075","0.9980","1.0200","0.9970","8.43M","0.95%"
"04/01/2019","0.9980","0.9975","0.9980","0.9953","1.53M","0.05%"
"03/31/2019","0.9975","0.9968","0.9980","0.9943","326.57K","0.07%"
"03/30/2019","0.9968","0.9966","0.9986","0.9942","773.85K","0.02%"
"03/29/2019","0.9966","0.9958","0.9976","0.9927","2.65M","0.08%"
"03/28/2019","0.9958","0.9965","0.9974","0.9952","1.49M","-0.07%"
"03/27/2019","0.9965","0.9944","0.9982","0.9940","2.10M","0.21%"
"03/26/2019","0.9944","0.9935","0.9957","0.9930","510.57K","0.09%"
"03/25/2019","0.9935","0.9953","0.9970","0.9930","1.09M","-0.15%"
"03/24/2019","0.9950","0.9956","0.9960","0.9950","917.48K","-0.06%"
"03/23/2019","0.9956","0.9975","0.9990","0.9956","1.25M","-0.19%"
"03/22/2019","0.9975","0.9975","1.0000","0.9963","2.04M","0.00%"
"03/21/2019","0.9975","0.9970","1.0001","0.9960","5.67M","0.05%"
"03/20/2019","0.9970","0.9958","0.9976","0.9941","1.05M","0.12%"
"03/19/2019","0.9958","0.9954","0.9969","0.9935","1.10M","0.04%"
"03/18/2019","0.9954","0.9953","0.9970","0.9935","1.76M","0.01%"
"03/17/2019","0.9953","0.9959","0.9970","0.9941","533.41K","-0.06%"
"03/16/2019","0.9959","0.9947","0.9970","0.9925","2.13M","0.12%"
"03/15/2019","0.9947","0.9944","0.9955","0.9913","1.29M","0.03%"
"03/14/2019","0.9944","0.9957","0.9979","0.9931","3.11M","-0.13%"
"03/13/2019","0.9957","0.9945","0.9965","0.9925","1.11M","0.12%"
"03/12/2019","0.9945","0.9950","0.9960","0.9930","897.92K","-0.05%"
"03/11/2019","0.9950","0.9952","0.9965","0.9934","1.19M","-0.02%"
"03/10/2019","0.9952","0.9944","0.9965","0.9933","318.66K","0.08%"
"03/09/2019","0.9944","0.9934","0.9961","0.9932","558.75K","0.10%"
"03/08/2019","0.9934","0.9953","0.9966","0.9930","1.12M","-0.19%"
"03/07/2019","0.9953","0.9960","0.9973","0.9945","1.62M","-0.07%"
"03/06/2019","0.9960","0.9970","0.9975","0.9949","1.87M","-0.10%"
"03/05/2019","0.9970","0.9959","0.9980","0.9940","4.43M","0.11%"
